NUMERO,NO_COM_FED,NO_COMM,CODE_SECTE,CODE_SOUS_,SHAPE_AREA,SHAPE_LEN,objectid,no_comm_2,egid,reference_,batddp,datedt,provenance,annee_cons,annee_tran,niveaux_ho,niveaux_ss,hauteur,surface,st_area_sh,st_length_,xreal_area,xcorr_surf,xs_mob_PV,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,xP_01,xP_02,xP_03,xP_04,xP_05,xP_06,xP_07,xP_08,xP_09,xP_10,xP_11,xP_12,xP_Tot_MWh
0100010,468671,71,0,710,52762428.21240391,303129.5324736405,1907797.0,71.0,4812378035.0,0.0,0.0,0.0,71.0,12018.0,0.0,141.0,2.0,504.4299990800001,6294.0,6293.984814,2772.741418258001,2775.342249919999,92.6808057334,2394.299762325999,402.7925194922999,465.0716343855,191.93661646479998,432.4142418034999,669.9093257270001,156.13012147019992,637.6193939967002,613.2084643011004,160.75993115070003,390.4457764653999,356.53694360749995,675.0639880299001,628.8189098097,294.79827857220005,355.63165691029997,62.51760619980002,252.791462939,520.7020803457001,206.32469726050005,113.38758210389997,153.66216086639997,171.0420744485,70.21822605380002,288.93608120330003,650.8218049827,186.03237171839993,361.25126996079996,405.28233833679997,135.87558451080008,284.9419617923999,416.45250605050006,315.57161907179994,482.04651975239994,466.6976381193,194.75081119320004,95.8787829228,71.76257675540002,160.89525231170003,977.9849392339995,1207.3843541891003,1296.1290441147996,1286.8969431579999,824.9375823729,764.0501424926999,573.0764403656002,472.06258136700006,707.8020218549002,280.7421790311,158.2146602343,1195.8152892603002,1547.8271944919998,99.43100486239999,780.5499778887001,226.11890315270003,823.4018697468,1628.9166251175002,659.6799710907,286.5384497792999,1205.8930081050999,403.57554113739997,895.9427552864003,1712.8774085432997,735.8715774115002,1841.3515260036002,1929.1486132677,1715.6254120004999,1711.0512343484002,1672.9806434671,1282.2988859619002,1582.3829737277997,2016.9421117188003,1655.7595204684999,1191.7494335426995,989.4316220505003,1516.3607529329993,1559.1874399975002,1844.3923313178,1762.9099696214,940.5108623592002,313.909842458,416.7750565009002,1938.4274691498006,1780.5140389095004,322.311141444,625.5289519818001,1617.2291239203003,1008.3907046383999,512.4488699805001,1066.3258647542998,533.757465771,1049.0299798839999,895.2819611304002,965.1629457143997,592.6040524550001,1401.5728471084,2461.8012791650985,2462.0729227867996,2477.3112063369,2413.4396487215,2196.9315484908993,1223.5805800971998,2332.5283532032995,2415.8708578925994,2352.751123970701,2351.7974947674,814.5049773150002,567.2256871522,1309.6982780522,1267.8875434134002,2552.8329115247993,2526.185159621,2376.4229094811003,2511.5035462807996,2592.024129106899,684.7668577880996,1455.7479035456,1438.9435706001998,833.8316235607003,2346.0196320577,2183.1775346646,397.7189944948,1528.1329936983998,580.6632407425998,1037.5531089691,420.5809158668,2200.9963891945,2509.2407039466993,1292.9322124282999,2062.3432080323,2805.5609321077,2509.9224257136,2527.1992570770003,2520.7258032488,2060.1519243559,381.8379666281,2250.447016514101,2751.9367864296,2871.851720818701,949.0886058856,883.2179721799001,1407.2663821945002,2799.0657710224,2562.7604526765,2787.5750130199003,1423.9253351626996,2701.2122229376,3080.3637657653994,3018.4775057535007,2919.2557571633984,2393.2709579363004,2860.1880006347997,1855.9082466442,2735.481481967801,2798.7226629483007,2905.1243074868007,2691.2841648666,2748.4650945784,2463.4909817440994,2076.8431135128,1565.5384759372005,1774.5346794743002,2665.823897093999,1500.9594348572998,2705.7083724240997,1586.6248553527996,1629.0826591550003,2406.8913636191014,2879.4874311609997,2361.1294875154003,2842.5743622411,1936.2004940878999,1877.8933309657,2210.7203284006,2345.8987934101,3059.0129612730993,2773.4217501802,2844.3779374773003,2598.978594049,2958.586370972699,2638.2438855664,2930.929393003299,2875.9381934238,2718.585067602799,2351.6078419307987,2719.7502965305,2377.2374137357997,2628.4869814888007,2362.047165927,2371.2737001309,2959.6739563404994,2997.1576286560003,2861.9734681706013,2698.767488565501,2578.8622048793004,2809.9953534389,2804.6206695646,2861.887891376999,2488.0359637927013,2030.8911890371005,2493.4386608478,2795.4173267685,2847.6517295298986,2138.0396774257006,2669.1388238936,2612.3806742184006,2687.8174639602994,1215.1402947936997,2041.3668673243,2448.724763420699,788.3249887775997,2665.091625919,2299.6195567922,792.2991065049999,2467.3151964422004,2708.3309643485,1169.4170405593998,2689.7966213774,2270.7373868284,2519.5967487775006,1846.9788732205002,515.3806366869,2402.1380215381,2505.2127796663,2464.831821125599,1709.5261646933,1282.2139093151,804.6751608967998,1271.9347888858,1867.9409227258998,1402.3095126661,1487.5341320277996,2422.4425524091994,2501.085004371999,2464.8270044849005,639.1912975685998,465.63463241849996,2372.6688255460003,2467.6534245375,2201.5971783331993,2000.0640672498002,2272.4704040511,2297.0300773603994,2217.6364259996003,702.4054502334,1917.9795035458,913.4017621373998,1555.9364821407,870.3843442215,2010.6354465875002,2221.9264158485,1990.0191159755,2058.160318597,1827.3391897907995,1680.6807083966999,1279.7957280623002,1269.3178803194005,1073.6718836235998,727.8832546802001,669.2844026327,578.9439688994,1481.4350470059999,1336.0106037513,1760.9993774910997,1578.6438398339997,759.0349757104002,766.1549325965001,1925.4427547671007,1844.4195426971003,1387.2012448351004,1030.6599704108999,1382.9408087262,1601.0742700491999,1519.8020661062997,1447.8568214250997,1058.0937154106002,833.0707381898002,1565.9082928964003,715.9673005441999,208.26926938889997,870.3508275791,1581.3957370415005,1226.7841387489,312.4157522572,691.7761342924999,735.3602468751,313.88287673820014,859.4156923917002,327.32384687919995,419.5744483226,953.1532101421999,502.60331366109995,839.2921673261999,895.1262980296001,1195.7203848991005,641.5764712199001,464.1203821721,750.7419337154003,741.3831601159001,181.4737163389,257.6281798883,295.67086186550006,1048.4771313182998,802.8464637278996,156.0416107063,547.2988080321002,352.2575223132,253.6041159176,289.06826383400005,396.9351719992,979.6710656598997,1014.5360235131,986.8419566981001,986.0332394223001,932.5532137564004,205.49583096849997,264.38564474820004,596.3633670105002,719.4620328403001,800.3152768212999,706.7469926698999,712.4770072651999,956.4070011870997,735.1547848029,61.575589848199996,226.58697705829996,690.7005064033001,528.1372963834,703.3491342661,230.8707129979,291.14559323119994,211.11784509149996,373.12817959649993,152.1850174396,405.78647366959996,265.7848032324001,810.2029250382999,147.31236724250004,119.10965253959998,106.50459236720002,476.92438747680023,149.63238188940005,135.1415642236,352.20020821599996,416.85699947430004,715.085239347,759.9729466593999,325.5332858284,176.58875146629998,141.56917902080005,284.9822746914,150.4219126687,248.5322103941,152.8783183784,545.4506933588001,104.1164571681,412.3594266042999,394.9042274780999,516.282880839,712.1472309764,624.8949663650002,282.7495985722001,166.40482670610004,127.92736831750004,158.90992754519996,80.7780625509,12496.963711142002,18000.019391982994,38988.31727213998,50123.39522966999,61771.20155057998,72052.22459205001,77803.40702392001,58950.51536187,43115.37545699,25055.289385863,16711.10722876501,10380.443167664,485.44825937339994
0100029,132020,20,0,580,15544512.204319993,75095.26803540005,383515.0,20.0,5608866939.0,30508320.0,29740.0,0.0,122.0,4013.0,0.0,2.0,0.0,367.11999873,19300.0,19299.042008999993,2128.743273189,7197.014804549999,55.938175479499954,5256.858108925,951.5955551959999,992.5771618120001,424.6402408415,1031.8829924709,1556.1385164357002,351.2793338585001,1483.4183840852,1351.0195300031,361.67107176769997,912.7890151145,819.0449653303,1585.5269673825999,1463.0507676289,660.4536360187999,834.2657480833999,140.55046937390003,576.530848716,1190.0946644998996,464.8528023503,254.90051212259996,346.2448591742999,384.7328932123999,158.0653969294,641.5100799331999,1504.9734150101003,417.8007495781,812.640532531,894.5943031227999,305.4077262535,643.6701934559001,910.0826927417003,697.1561208338001,1089.0651099321003,1033.2406368944,430.1706782927001,211.5242252907,158.78716240949996,355.45244346799996,2108.6516884382004,2685.5360479441,2877.253152971299,2846.9783549340004,1880.1405476646999,1684.377651565,1247.0247359717002,1046.7987360475,1642.9220459346998,621.1637590627001,349.6134735032,2726.207928723399,3415.2961148916993,219.94864697689994,1768.2135949777999,500.3995226429,1854.0178835857998,3592.4582402648007,1383.8229788421997,631.7867583084999,2712.9957788463,883.4136104517999,1998.4946740109006,3772.4623980764004,1626.0154533292,4082.4419777572994,4210.180665109399,3688.6919922844,3686.892077992,3638.750356834599,2698.7865624385004,3491.1547528834994,4441.498740621801,3528.4051253225994,2560.1937312640007,2161.0451117566,3313.4965864786004,3476.5748644084006,4043.3470808226,3881.7257510390004,2073.7454272337995,686.3442799415999,912.9377593255001,4345.238667618798,3898.3256634999,703.0894001600001,1373.3431047545,3544.5092822264005,2107.5340352935,1118.7994366231997,2287.5089078212004,1153.124597369,2326.487706957,1979.4458395192996,2151.5621295961,1305.4828974927004,3084.1522045603992,5463.365757806199,5466.595444735201,5511.632744123698,5372.857298346,4837.975790921101,2691.2599867481995,5198.8038910384985,5383.0328899895985,5311.3740909928,5219.4664882987,1801.6380744571998,1264.3726803936001,3026.383154587501,2859.992135491,5697.291034799099,5636.263160523,5234.270691546701,5598.479835098999,5791.702448202601,1514.8766286441999,3269.6819109539006,3172.0516881502003,1866.8916992992,5215.817734835501,4744.279471790801,889.2588874803,3332.9422285962996,1304.4332036529997,2351.305010894999,944.8096167438999,4918.4410630982,5511.3875316208005,2755.9059368106005,4677.443469782901,6295.980111471102,5655.7431951424,5687.076971275999,5722.660373387201,4454.6935542059,855.4184024786998,5040.2001788396,6283.880629858901,6465.893730458099,2148.976648836599,1987.4298203679998,3110.5276555439996,6199.373643301901,5734.007669041099,6186.715536282701,3071.945955312101,6070.995767125299,6934.1855811240985,6776.835497074999,6574.951595041101,5356.120736128099,6470.878048165201,4152.2838027152,6290.182205598401,6316.647172504999,6554.187132094097,6048.946036207001,6221.175222581502,5438.447406593099,4663.421172687301,3571.0754867785004,4035.952334958401,6143.9057749586,3445.4324865002004,6094.246695766299,3526.810377873,3652.1088500235996,5446.0325093222,6452.188347273498,5190.701163634,6487.651454468802,4354.059670941399,4254.0073741006,4825.332794904099,5386.165775971999,6911.179701423899,6230.870816937999,6381.9021409832,5934.645492307599,6682.627833871202,6013.892134821101,6627.179666403101,6483.890386135699,6128.0811583056,5345.912993017203,6112.841683512298,5326.615618565199,5957.1383337904,5261.7712801732005,5495.775842872201,6694.637244674201,6760.9031633768,6452.919438688302,6007.6427602219,5889.313367472099,6332.468320356901,6295.721092474101,6474.664994226699,5664.7562239448,4623.666422219602,5668.461727698699,6305.779325687098,6413.032817744101,4659.644038489099,6112.6435790896,5812.2256046631,6067.183189906302,2633.8702414063,4557.801596049901,5607.848868792599,1784.6511966755997,5886.474997646401,5011.101499421301,1769.5164121123998,5666.4715545119,6056.216354486499,2709.0658976900004,6022.1537119491,5175.3084339994,5625.2922316962995,4079.5881919771996,1154.3238099553002,5323.1332873333,5691.883384074601,5541.747994239,3789.311802683301,2865.5840711374,1783.2993847213002,2886.2229485544,4179.336247066001,3160.2161821490995,3232.6653985672997,5392.8283390211,5608.002718336101,5532.7887394182,1407.0364833157996,1040.006931169,5320.106609823,5555.2098787212,4895.8785295867,4578.544669093,5081.217850403501,5132.1982487676005,4918.326233029401,1547.8858397485,4247.070968613,2047.8412823555998,3400.7155887254003,1952.0526790442998,4533.4483421539,4935.193827102003,4443.1750129499005,4580.937080346601,4065.672445758499,3685.8961653865013,2750.0427208718997,2874.4469659721,2313.2382382816004,1605.7792908138997,1525.0876745536002,1386.1570942984004,3440.0969705378,2906.368816054201,3947.6488774868008,3642.2752467140995,1678.6502202000001,1739.0443649177002,4293.823408014301,4117.907454243001,3055.5850926874,2305.9260223936003,3183.8750077047007,3585.8322275899004,3452.8953348835,3302.0402239672994,2320.7823908976,1774.5532373667002,3410.2746022731003,1521.0498971982001,462.3231392137,1945.7589086343005,3465.616022356899,2818.6984503695003,691.2589104860001,1564.4465372397997,1610.7437287718,698.3610543288999,1839.4644589472002,723.1852749676001,930.1333077200001,2170.8194574904996,1118.6958516349002,1890.4248437606002,1981.8783337143002,2680.0249034883,1396.1228225018003,1031.5503717282002,1656.6394197816999,1698.4715064264,401.9968600435,571.1246672706001,653.5963785650001,2389.8428759892995,1846.0916931574002,345.0235764914,1287.7652940867006,811.4474838368002,572.6097415693002,641.3874203231999,922.4983188616999,2191.2659511573997,2245.0197951190007,2202.2070941967004,2183.7802183502,2057.7641608943004,455.15577125030006,596.4814789489001,1349.750451514,1621.3017856397996,1778.9284619202003,1588.5248431078,1535.1908532687,2126.2120581258996,1603.8169964048,136.0041237219,491.1871661383,1535.6696187008004,1129.7121800786003,1503.4593213707005,517.3431420429001,647.2793118527999,468.2194506264,855.3471372373,337.60654255760005,898.8918414238997,608.5217284173001,1843.5673753511,332.94986401570003,268.3260070426,240.60904029600002,1130.6074475369999,338.0905946242001,305.27930267659997,793.3311924074,989.0439984121001,1617.6337544764,1723.1095666683998,760.6991230305998,399.634840633,320.43320327849995,636.9773284312,340.01839899149996,563.6120919428,345.3432912546,1234.2280139865,237.65626435610002,949.4894964806997,876.6733408183,1136.6263090406003,1605.3622036887998,1455.9821125361,640.1249612494001,376.3359554375,289.205341469,359.1342505811,182.98473744160006,28185.049423463006,39979.974368327996,85292.22110691,111478.02380889998,137903.51667486,162519.18601682998,175572.9343087401,132020.53454474,96256.36717993997,55758.60599949102,37246.444899886,23595.970532585005,1085.8088288659003
0100039,1828477,277,0,10803,149451840.99336126,915757.4987029145,6839312.0,277.0,43334313757.0,1631573.0,1524.0,0.0,1321.0,124181.0,10042.0,514.0,39.0,2062.4300015599993,27768.0,27770.175719499995,11186.712721501197,12067.158277730003,355.153128027,11578.585266609802,2324.1874471118012,2512.3747794256988,1019.6475331308002,2529.022639027101,3841.787986124699,828.9138703594003,3655.0097870570007,3373.1762464716003,853.7425899340002,2211.6054067416,1964.3516144550006,3878.3187684378986,3593.3526717416003,1595.0631528344,2007.610055671899,332.33853601899983,1369.9153439623994,2903.736646698601,1097.539418841,601.0446166694004,816.2590951875002,908.3996446814,372.4844525769998,1544.227392313601,3650.8276737495,986.7946116123998,1928.6093611466001,2152.4291941501997,719.7643660575997,1529.1174929529002,2210.7520817756995,1608.1353197049998,2524.5193995603004,2398.8769484827003,990.2727043834,487.7793414697,364.5635916529999,818.4944468024,5053.345308854701,6452.357695218906,6926.780265754202,6856.857155819299,4428.130525534502,3976.0560729477,2945.4065787509007,2416.2545004869003,3806.566425471,1429.1710941052,804.2793948429996,6408.1894097039985,8185.793509126899,506.23178866300003,4108.710915674501,1151.4305054918996,4297.706821926301,8571.564107101198,3330.9889954439004,1457.768281642101,6367.083874414401,2010.9528694308,4583.585887483901,8857.738526404002,3703.071478632899,9526.208321200897,9925.866607050399,8715.258839425895,8698.042664038896,8524.569960231798,6392.766203059301,8095.824299035903,10385.9184922972,8333.432769011803,5963.878640600099,4963.800793189997,7662.5382719628,7990.653210710799,9408.7510623405,8979.26553636589,4740.954574405699,1563.2053236516995,2076.6887658029013,9966.174959292803,9012.495811090801,1603.9040786105006,3126.3451368554997,8198.268085151201,4961.817282307496,2551.461042342198,5305.716094876302,2659.860108819299,5223.110870112201,4432.146807714004,4804.928560566499,2924.4386629212013,6934.922577281201,12374.722533729508,12367.1574567586,12451.809485517091,12123.199275316701,10951.896622223196,6081.780390981099,11715.980580726899,12112.783856601613,11857.7065991176,11744.145791017194,4056.5494191159983,2811.4120505970986,6618.558125452399,6323.886825973806,12750.846551484203,12620.600168501396,11785.160601693502,12544.970225843095,12942.1003796375,3392.621553397502,7243.765441890501,7102.773407772598,4140.250562675,11656.388461583902,10722.752838745904,1967.875703893201,7475.415757550005,2871.9523958579966,5149.8486557746,2079.9902984723,10911.366424039705,12363.757237975104,6296.845821566602,10313.12081791971,13962.715351822602,12483.074119766296,12533.976327250195,12553.794438931103,10051.702108090298,1887.3975671433,11138.291212789902,13727.507560329112,14238.637863384602,4706.1191045343985,4367.858097829005,6890.970385976299,13735.844189632999,12663.4443062506,13682.385221785013,6901.543533386396,13330.612537018902,15243.224568413996,14928.015485029004,14468.1822922175,11807.459778722396,14177.407893912417,9105.037297292502,13575.643302334305,13797.609544730285,14304.905275165489,13193.308438280592,13520.513051085196,11998.540871447698,10191.638454336304,7737.3532870792005,8757.494682593506,13226.141198965399,7437.536823451895,13239.642753990898,7747.060455719595,7980.387031433698,11835.747934248999,14083.8801404906,11465.909473059104,14048.205669743696,9552.624525569003,9233.70192663329,10730.153504893504,11653.1364190752,15057.64606295489,13665.522897514813,13975.177782875502,12865.830061847393,14555.682087671612,13039.852884089298,14432.489299495992,14139.3303402128,13369.376090432499,11626.180778707005,13357.133810826399,11668.470255194701,12971.697412196803,11559.117703738799,11819.410018798102,14555.064748564308,14742.343446918596,14097.519351750901,13243.144677358903,12768.701737546706,13845.7293502717,13797.330956102804,14099.530684319205,12286.663300696815,10025.661696179599,12347.302702615812,13781.5537726509,14028.445374275192,10378.242302001607,13221.827452482,12774.474304010404,13295.448863714892,5914.484884423197,10036.203083539194,12134.083764914409,3892.3116669849987,13054.204115180399,11202.183069843499,3914.4984143959005,12358.251757714495,13437.076058166891,5878.142255836102,13354.860796375202,11372.003342913704,12465.799400821907,9118.2497305174,2558.4103363898002,11834.7307855164,12516.906430839206,12267.201165589102,8443.824533734502,6344.643369198398,3959.998633922996,6327.0308045721,9260.543929882202,6994.821010207397,7310.279525312204,12015.891345544296,12465.518115936691,12294.533894272496,3137.9127911389996,2307.675737724599,11840.695122669491,12338.675394021491,10959.003848714805,10067.706353884805,11352.671032559001,11485.658809715494,11041.550665740802,3491.9207241295962,9625.327131546397,4582.660489584202,7783.910922703702,4365.3167991111995,10236.6108113262,11245.324795870994,10100.420608735103,10422.282826354001,9238.531773480303,8425.683252613804,6354.555375120999,6444.969775079703,5343.104697547395,3627.459603666402,3405.6790664294995,3074.638547542002,7664.2660107479,6686.329781350997,8990.343916634809,8157.235489977102,3786.842445594799,3893.424028357398,9836.419883006793,9404.3425468604,6975.183747434995,5202.135302659496,7172.4768054413,8193.2326780294,7834.676545406598,7642.485708877801,5445.607316578099,4227.7638406175,8092.084637264898,3619.3124673185,1073.7336469558002,4514.6245594069,8240.093720816401,6511.777516675701,1589.9148020807993,3583.6869534311004,3751.385502110399,1611.1244361565011,4374.005635045403,1665.0873623800007,2139.5374968765,5034.801476684898,2575.386690258001,4373.6107660804,4639.1564561611,6316.204264903504,3260.8372685493023,2375.2238388264977,3870.0878443903002,3932.071951422601,923.5421366500002,1312.7626652528002,1511.2400901784997,5604.488497082997,4300.136777812601,793.7470751413005,3017.6328620911013,1898.2247730266,1337.7031026062998,1500.7828918109997,2155.6714647697017,5331.264746314397,5506.185231000497,5386.720879463897,5360.548737885298,5049.921107736199,1065.2984722210003,1395.0102904999012,3202.275342442801,3902.5495138495976,4342.247376296001,3863.4287068678004,3785.2865084227,5250.834691696195,3955.6956856982965,319.70440908500035,1177.471637863,3736.459068168899,2802.1975393777007,3733.265014305297,1213.3143453938005,1526.8066361579993,1095.8887999327997,2030.4824415711998,788.8557644338005,2146.028311279,1435.6049291726008,4565.904817557304,778.0197714870999,628.8383289411,562.4052832410003,2721.023181557703,790.4117377039006,713.9808956080003,1900.200843104801,2350.939058185001,4003.2483665496993,4296.470587818498,1810.9258831248,934.4303767359995,747.6650821591004,1520.0065151974986,794.5484759262009,1321.0144344440998,807.3900053832,3016.8707816667006,556.2508966981999,2281.2393293007003,2146.9888270335005,2821.5626334076,4013.6867663525973,3557.1864687956017,1502.5955414457992,879.3997646063004,676.0676299924993,840.1232674248002,427.0666333856998,67506.273296722,94588.33239759397,198348.2916483621,250399.80158816013,305304.6106848099,354520.8986268801,383249.1267144101,292753.9431031699,218064.606633983,129839.54877236394,90036.75612941802,57069.761289114955,2441.681950883299
